KLNCIT/ECE/01,Linear Integrated Circuits,Bakshi,Technical
KLNCIT/ECE/553,Electronic Communications,Dennis Roddy Johen Coolen,Eastern Economy Edition
KLNCIT/ECE/554,Fundamentals of Communication Systems,John.G.Proakis; masoud Salehi,Pearson Education
KLNCIT/ECE/555,Fundamentals of Communication Systems,John.G.Proakis; masoud Salehi,Pearson Education
KLNCIT/ECE/556,Probability and Random Processes,Scott.L.Miller; Donald G.Childers,Elsevier
KLNCIT/ECE/557,Probability and Random Processes,Scott.L.Miller; Donald G.Childers,Elsevier
KLNCIT/ECE/558,Measurement Systems Application & Design,Ernest O Doebelin Dhanesh N.Manik,Special Tata McGraw Hill Companies
KLNCIT/ECE/559,Measurement Systems Application & Design,Ernest O Doebelin Dhanesh N.Manik,Special Tata McGraw Hill Companies
KLNCIT/ECE/560,Modern Control Systems,Richard C.Dorf Robert H.Bishop,Pearson Education
KLNCIT/ECE/561,Modern Control Systems,Richard C.Dorf Robert H.Bishop,Pearson Education
KLNCIT/ECE/562,Intro.; to System Design using Integrated Circuits,B.S.Soude,Newage International
KLNCIT/ECE/563,Intro.; to System Design using Integrated Circuits,B.S.Soude,Newage International
KLNCIT/ECE/564,Analysis and Design of Analog Integrated Ckts,Paul.R.Gray; Paul.J.Hurst; Stephen.H.Lewis & Robert G.Meyer,Wiley India Edition
KLNCIT/ECE/565,Analysis and Design of Analog Integrated Ckts,Paul.R.Gray; Paul.J.Hurst; Stephen.H.Lewis & Robert G.Meyer,Wiley India Edition
KLNCIT/ECE/566,Feedback and Control Systems,Joseph J.Distefano; III Allen.R.Stubberud; Ivan.J.Williams,McGraw Hill Companies
KLNCIT/ECE/567,Feedback and Control Systems,Joseph J.Distefano; III Allen.R.Stubberud; Ivan.J.Williams,McGraw Hill Companies
KLNCIT/ECE/568,Electronic Communications Systems,Wayne Tomasi,Pearson Education
KLNCIT/ECE/569,Electronic Communications Systems,Wayne Tomasi,Pearson Education
KLNCIT/ECE/570,Digital Communications,John.G.Proakis; Masad Salehi,McGraw Hill International Edition
KLNCIT/ECE/571,Digital Communications,John.G.Proakis; Masad Salehi,McGraw Hill International Edition
KLNCIT/ECE/572,Taub?s Principles of Communication Systems,Herbert Taub; Donald L.Schilling; Goutam Saha,McGraw Hill Companies
KLNCIT/ECE/573,Taub?s Principles of Communication Systems,Herbert Taub; Donald L.Schilling; Goutam Saha,McGraw Hill Companies
KLNCIT/ECE/574,Taub?s Principles of Communication Systems,Herbert Taub; Donald L.Schilling; Goutam Saha,McGraw Hill Companies
KLNCIT/ECE/575,Taub?s Principles of Communication Systems,Herbert Taub; Donald L.Schilling; Goutam Saha,McGraw Hill Companies
KLNCIT/ECE/576,Design with operational amplifiers and Analog Integrated Circuits,Sergio Franco,Tata McGraw Hill Edition
KLNCIT/ECE/577,Design with operational amplifiers and Analog Integrated Circuits,Sergio Franco,Tata McGraw Hill Edition
KLNCIT/ECE/578,Elements of Electronic Instrumentation & Measurement(1ed),Joseph.J.Carr,Pearson Education
KLNCIT/ECE/579,Elements of Electronic Instrumentation & Measurement(1ed),Joseph.J.Carr,Pearson Education
KLNCIT/ECE/580,Data Communications & Networking(2ed),Forouzan,Tata McGraw hill
KLNCIT/ECE/581,Data Communications & Networking(2ed),Forouzan,Tata McGraw hill
KLNCIT/ECE/582,The Intel Microprocessors(8ed),Barry B.Brey,Pearson Education
KLNCIT/ECE/583,The Intel Microprocessors(8ed),Barry B.Brey,Pearson Education
KLNCIT/ECE/584,Milluans Pulse; Digital and Switching wave forms(2ed),Jacob Millman; Herbert Taub; Mothikis Prakash Rao,Tata McGraw Hill
KLNCIT/ECE/585,Data and Computer Communications,William Stallings,Pearson Education
KLNCIT/ECE/586,Data and Computer Communications,William Stallings,Pearson Education
KLNCIT/ECE/587,Data and Computer Communications,William Stallings,Pearson Education
KLNCIT/ECE/588,Data and Computer Communications,William Stallings,Pearson Education
KLNCIT/ECE/589,Introduction to VLSI circuits and systems with cd,John.P.Wyemura,Wiley India Edition
KLNCIT/ECE/590,Introduction to VLSI circuits and systems with cd,John.P.Wyemura,Wiley India Edition
KLNCIT/ECE/591,Communication Systems(8ed),Simon Haykin,Wiley India Edition
KLNCIT/ECE/592,Communication Systems(8ed),Simon Haykin,Wiley India Edition
KLNCIT/ECE/593,Introduction to Telecommunication Voice; Data and the Internet(2ed),Marion Cole,Pearson Education
KLNCIT/ECE/594,Introduction to Telecommunication Voice; Data and the Internet(2ed),Marion Cole,Pearson Education
KLNCIT/ECE/595,Modern VLSI Design IP-Based Design(4ed),Wayne Wolf,PHI
KLNCIT/ECE/596,Modern VLSI Design IP-Based Design(4ed),Wayne Wolf,PHI
KLNCIT/ECE/597,Electronic Devices and Circuit Theory(10ed),Robert L.Boylested; Louis Nashelsky,Pearson Education
KLNCIT/ECE/598,Electronic Devices and Circuit Theory(10ed),Robert L.Boylested; Louis Nashelsky,Pearson Education
KLNCIT/ECE/599,Security in Computing(4ed),Charles P.Pfleeger; Shari law Rence Pfleeger; Deven N.Shah,Pearson Edition
KLNCIT/ECE/600,Security in Computing(4ed),Charles P.Pfleeger; Shari law Rence Pfleeger; Deven N.Shah,Pearson Edition
KLNCIT/ECE/601,Control Systems Principles and Design(3ed),M.Gopal,Tata McGraw Hill
KLNCIT/ECE/602,Control Systems Principles and Design(3ed),M.Gopal,Tata McGraw Hill
KLNCIT/ECE/603,Electromagnetic Waves and Radiating Systems(2ed),Edward C.Jordan Keith G.Balmain,Pearson Education
KLNCIT/ECE/604,Electromagnetic Waves and Radiating Systems(2ed),Edward C.Jordan Keith G.Balmain,Pearson Education
KLNCIT/ECE/605,Electromagnetic Waves and Radiating Systems(2ed),Edward C.Jordan Keith G.Balmain,Pearson Education
KLNCIT/ECE/606,Electromagnetic Waves and Radiating Systems(2ed),Edward C.Jordan Keith G.Balmain,Pearson Education
KLNCIT/ECE/607,Micro Computer systems the 8086/8088 family Architecture; Programming & Design(2ed),Yu-Chenglui Glenn A.Gibson,Pearson Prentice Hall
KLNCIT/ECE/608,Micro Computer systems the 8086/8088 family Architecture; Programming & Design(2ed),Yu-Chenglui Glenn A.Gibson,Pearson Prentice Hall
KLNCIT/ECE/609,IBM? PC assembly language and programming(5ed),Peter Abel,PHI
KLNCIT/ECE/610,IBM? PC assembly language and programming(5ed),Peter Abel,PHI
KLNCIT/ECE/611,Control Systems Engineering(5ed),L.J.Nagrath; M.Gopal,New Age Techno Press
KLNCIT/ECE/612,Control Systems Engineering(5ed),L.J.Nagrath; M.Gopal,New Age Techno Press
KLNCIT/ECE/613,Fundamentals of logic design(5ed),Charless H.Roth.Jr.,Brooks I cole cengage learning
KLNCIT/ECE/614,Fundamentals of logic design(5ed),Charless H.Roth.Jr.,Brooks I cole cengage learning
KLNCIT/ECE/615,Electronic Circuits,Donald L.Sshilling; Charles Belove,Tata Mc.GrawHill
KLNCIT/ECE/616,Electronic Circuits,Donald L.Sshilling; Charles Belove,Tata Mc.GrawHill
KLNCIT/ECE/617,Data Communications & Networking(4ed),Behrouz.A.; Forouzan,Tata Mc.GrawaHill
KLNCIT/ECE/618,Advanced P and Peripherals,Akray.K.M.Bhurchandi,Tata Mc.GrawHill
KLNCIT/ECE/619,Advanced P and Peripherals,Akray.K.M.Bhurchandi,Tata Mc.GrawHill
KLNCIT/ECE/620,Micro Electronic ckts.;(5ed),Adel.S.Sedra; Kenneth.C.Smith,Oxford
KLNCIT/ECE/621,Micro Electronic ckts.;(5ed),Adel.S.Sedra; Kenneth.C.Smith,Oxford
KLNCIT/ECE/622,Principles of Measurement S/ms(3ed),John.P.Bentley,Pearson
KLNCIT/ECE/623,Field and wave Electromagnetics(2ed),David.K.Cheng,Pearson
KLNCIT/ECE/624,Field and wave Electromagnetics(2ed),David.K.Cheng,Pearson
KLNCIT/ECE/625,Digital Signal Processing,Andreas Antoniou,Tata Mc.Hill
KLNCIT/ECE/626,Digital Signal Processing,Andreas Antoniou,Tata Mc.Hill
KLNCIT/ECE/627,Digital Communications,Simon Haykin,WSE; Wiley
KLNCIT/ECE/628,Digital Communications,Simon Haykin,WSE; Wiley
KLNCIT/ECE/629,Probability; Random var.; & Random signal principles(4ed),Peytonz Peebles.JR.,Tata Mc.Hill
KLNCIT/ECE/630,Probability; Random var.; & Random signal principles(4ed),Peytonz Peebles.JR.,Tata Mc.Hill
KLNCIT/ECE/631,Principles of Electromagnetics(4ed),Matthew.N.O.Sadiku,Oxford
KLNCIT/ECE/632,Principles of Electromagnetics(4ed),Matthew.N.O.Sadiku,Oxford
KLNCIT/ECE/633,Managing quality concepts & Tasks,N.S.Sreenivasan; V.Narayana,New Age
KLNCIT/ECE/634,Managing quality concepts & Tasks,N.S.Sreenivasan; V.Narayana,New Age
KLNCIT/ECE/635,Wireless Communication Technology,Blake,IE Pelmar; Cengage learning
KLNCIT/ECE/636,Wireless Communication Technology,Blake,IE Pelmar; Cengage learning
KLNCIT/ECE/637,CMOS VLSI Design(3ed),Neil.H.E.Weste; David Harris; Ayan Banerjee,Pearson
KLNCIT/ECE/638,CMOS VLSI Design(3ed),Neil.H.E.Weste; David Harris; Ayan Banerjee,Pearson
KLNCIT/ECE/639,The 8051 C and Embedded S/ms(2ed),Mohammead Ali Mazidi; Janice Gillipie Mazidi; Rolin D.Mc.Kinlay,Pearson
KLNCIT/ECE/640,The 8051 C and Embedded S/ms(2ed),Mohammead Ali Mazidi; Janice Gillipie Mazidi; Rolin D.Mc.Kinlay,Pearson
KLNCIT/ECE/641,The 8051 C and Embedded S/ms(2ed),Mohammead Ali Mazidi; Janice Gillipie Mazidi; Rolin D.Mc.Kinlay,Pearson
KLNCIT/ECE/642,The 8051 C and Embedded S/ms(2ed),Mohammead Ali Mazidi; Janice Gillipie Mazidi; Rolin D.Mc.Kinlay,Pearson
KLNCIT/ECE/643,Digital Design Principles & Practices(4ed),John.F.Wakerly,Pearson
KLNCIT/ECE/644,Digital Design Principles & Practices(4ed),John.F.Wakerly,Pearson
KLNCIT/ECE/645,Digital Design Principles & Practices(4ed),John.F.Wakerly,Pearson
KLNCIT/ECE/646,Engineering circuit Analysis(6ed),Hayt; Kemmerly durbin,Tata Mc.Hill
KLNCIT/ECE/647,Engineering circuit Analysis(6ed),Hayt; Kemmerly durbin,Tata Mc.Hill
KLNCIT/ECE/648,Digital Communications fundamentals & appliances,Bernard Sklar; Pabitrakumar ray,Pearson
KLNCIT/ECE/649,Digital Communications fundamentals & appliances,Bernard Sklar; Pabitrakumar ray,Pearson
KLNCIT/ECE/650,Digital Communications fundamentals & appliances,Bernard Sklar; Pabitrakumar ray,Pearson
KLNCIT/ECE/651,Digital Communications fundamentals & appliances,Bernard Sklar; Pabitrakumar ray,Pearson
KLNCIT/ECE/652,TQM(3ed),Dale.H.Besterfield; Carol Besterfield; Glen.H.Besterfield; Mary.H.Sacre,Pearson
KLNCIT/ECE/653,TQM(3ed),Dale.H.Besterfield; Carol Besterfield; Glen.H.Besterfield; Mary.H.Sacre,Pearson
KLNCIT/ECE/654,LIC(3ed),D.Roy Choudhury; Shail.B.Jain,New Age
KLNCIT/ECE/655,LIC(3ed),D.Roy Choudhury; Shail.B.Jain,New Age
KLNCIT/ECE/656,Fundamentals of Applied Probability & Random Processes,Oliver.C.Ibe,Elsevier
KLNCIT/ECE/657,Fundamentals of Applied Probability & Random Processes,Oliver.C.Ibe,Elsevier
KLNCIT/ECE/658,Modern Electronic Instruments & Measurement Techniques,Albert.D.helfrick; William.D.Cooper,Pearson
KLNCIT/ECE/659,Modern Electronic Instruments & Measurement Techniques,Albert.D.helfrick; William.D.Cooper,Pearson
KLNCIT/ECE/660,P and Interfacing,Douglas.V.Hall,Tata Mc.Hill
KLNCIT/ECE/661,P and Interfacing,Douglas.V.Hall,Tata Mc.Hill
KLNCIT/ECE/662,Comprehensive Linear and Digital IC design,A.Sudhakar,LP
KLNCIT/ECE/663,Comprehensive Linear and Digital IC design,A.Sudhakar,LP
KLNCIT/ECE/664,Computer Organization and Architecture(7ed),William Stallings,Pearson
KLNCIT/ECE/665,Computer Organization and Architecture(7ed),William Stallings,Pearson
KLNCIT/ECE/666,Computer Organization and Design(4ed),David.A.Patterson; John.L.Hennessy,ARM; Morgan Kaufmann
KLNCIT/ECE/667,Computer Organization and Design(4ed),David.A.Patterson; John.L.Hennessy,ARM; Morgan Kaufmann
KLNCIT/ECE/668,Modern Digital and Analog Communication,B.P.Lathi; Zhiding,Oxford
KLNCIT/ECE/669,Modern Digital and Analog Communication,B.P.Lathi; Zhiding,Oxford
KLNCIT/ECE/670,Basic VLSI Design,Douglas.A.Pucknell; Kamran Eshraghian,PHI
KLNCIT/ECE/671,Basic VLSI Design,Douglas.A.Pucknell; Kamran Eshraghian,PHI
KLNCIT/ECE/672,The 8051 C(3ed),Ayala,India Edition Delmar Cengage Learning
KLNCIT/ECE/673,The 8051 C(3ed),Ayala,India Edition Delmar Cengage Learning
KLNCIT/ECE/674,A various HDC Primer(3ed),J.Bhaskar,BS public
KLNCIT/ECE/675,A various HDC Primer(3ed),J.Bhaskar,BS public
KLNCIT/ECE/676,Op-amps and LIC(4ed),Ramakant.A; Gayakwad,Pearson
KLNCIT/ECE/677,Op-amps and LIC(4ed),Ramakant.A; Gayakwad,Pearson
KLNCIT/ECE/678,Computer Network a system approach(4ed),Lamy.L.Peterson; Bruk.S.David,Peterson David
KLNCIT/ECE/679,Computer Network a system approach(4ed),Lamy.L.Peterson; Bruk.S.David,Peterson David
KLNCIT/ECE/680,Antennas for all applications(3ed),John.D.Kraws; Ronald.J.Marhiflee; Ahamed.S.Khan,Tata Mc.Graw Hill
KLNCIT/ECE/681,Antennas for all applications(3ed),John.D.Kraws; Ronald.J.Marhiflee; Ahamed.S.Khan,Tata Mc.Graw Hill
KLNCIT/ECE/682,Engineering Electromagnetics,W.H.Hayt; J.A.Bulk,Tata Mc Graw Hill
KLNCIT/ECE/683,Engineering Electromagnetics,W.H.Hayt; J.A.Bulk,Tata Mc Graw Hill
KLNCIT/ECE/684,Antenna Theory(2ed),Constantine.A.,Wiley
KLNCIT/ECE/685,Antenna Theory(2ed),Constantine.A.,Wiley
KLNCIT/ECE/686,P Architecture; Programming and Applications,Ramesh; Gaonkas,Penram
KLNCIT/ECE/687,P Architecture; Programming and Applications,Ramesh; Gaonkas,Penram
KLNCIT/ECE/688,An introduction to the principles of digital communications,N.B.Chakarabarti; A.K.Datta,New Age
KLNCIT/ECE/689,An introduction to the principles of digital communications,N.B.Chakarabarti; A.K.Datta,New Age
KLNCIT/ECE/690,Advanced P and Peripherals,A.K.Ray; K.M.Bhuruchandi,Tata Mc.Graw hill
KLNCIT/ECE/691,Advanced P and Peripherals,A.K.Ray; K.M.Bhuruchandi,Tata Mc.Graw hill
KLNCIT/ECE/692,The 8086/88 family Design; Programming and Interfacing,John.Uflen beck,PHI
KLNCIT/ECE/693,The 8086/88 family Design; Programming and Interfacing,John.Uflen beck,PHI
KLNCIT/ECE/694,P theory and applications; Intel and Motorola,M.Raffi Guzzaman,PHI
KLNCIT/ECE/695,P theory and applications; Intel and Motorola,M.Raffi Guzzaman,PHI
KLNCIT/ECE/696,Digital Systems(10ed),Ronald.J.Tocel; Neal.S.Widmer; Gresoey.L.Moy,Pearson
KLNCIT/ECE/697,Digital Systems(10ed),Ronald.J.Tocel; Neal.S.Widmer; Gresoey.L.Moy,Pearson
KLNCIT/ECE/698,Computer Architecture and Organization,John.P.Hajes,Tata Mc.Graw Hill
KLNCIT/ECE/699,Computer Architecture and Organization,John.P.Hajes,Tata Mc.Graw Hill
KLNCIT/ECE/700,Fundamentals of N/W Security ,Eric.Maiwald,Dream Tech.
KLNCIT/ECE/701,Fundamentals of N/W Security ,Eric.Maiwald,Dream Tech.
KLNCIT/ECE/702,Pulse Digital and Switching Waveforms,Jacob Millman; Hermet taub; Mothiki.S.Prakash Raw,Tata Mc.Graw Hill
KLNCIT/ECE/703,Elements of Engineering Electromagnetics,Nannapanen?s; Narayanaraw,PHI
KLNCIT/ECE/704,Digital Design(4ed),John Warcely,PHI
KLNCIT/ECE/705,Probability Random variables and Random Process,Hwei.HSG,Tata Mc.Graw Hill
KLNCIT/ECE/706,Data Communication and Networking(4ed),Behorouz.A; Fourozan,Tata Mc.Graw Hill
KLNCIT/ECE/707,Principles of measurement systems,John.P.Bentley,PHI
KLNCIT/ECE/708,Advanced Communication Lab Manual,Dr.Preeta Sharan,University Science Press
KLNCIT/ECE/709,Advanced Communication Lab Manual,Dr.Preeta Sharan,University Science Press
KLNCIT/ECE/710,Additional Chapters for EC-II,AU-T,
KLNCIT/ECE/711,Electronics Circuits-II,A.P.Godse; U.A.Bhakshi,Technical
KLNCIT/ECE/712,Electric circuits and Electron Devices,Dr.K.Bommaraja; Dr.S.Sasikumar,Sri Krishna
KLNCIT/ECE/713,Linear Integrated Circuits,U.A.Bhakshi; A.P.Godse; A.V.Bakshi,Technical
KLNCIT/ECE/714,Linear Integrated Circuits,U.A.Bhakshi; A.P.Godse; A.V.Bakshi,Technical
KLNCIT/ECE/715,P and C,P.S.Manoharan,Charulatha
KLNCIT/ECE/716,Digital Logic Circuits,A.P.Godse; D.A.Godse,Technical
KLNCIT/ECE/717,Electromagnetic fields,U.A.Bakshi; A.V.Bakshi,Technical
KLNCIT/ECE/718,Communcaitions Theory,Dr.J.S.Chithode,Technical
KLNCIT/ECE/719,The Intel Microprocessors Architecture Programming and Interfacing,B.Brey,PHI
KLNCIT/ECE/720,The Intel Microprocessors Architecture Programming and Interfacing,Bary.B.Brey,PHI
KLNCIT/ECE/721,The Intel Microprocessors Architecture Programming and Interfacing,Bary.B.Brey,PHI
KLNCIT/ECE/722,The Intel Microprocessors Architecture Programming and Interfacing,Bary.B.Brey,PHI
KLNCIT/ECE/723,The Intel Microprocessors Architecture Programming and Interfacing,Bary.B.Brey,PHI
KLNCIT/ECE/724,Optical Fiber Communications Principles and Practice,John.M.Senior,PHI
KLNCIT/ECE/725,Optical Fiber Communications Principles and Practice,John.M.Senior,PHI
KLNCIT/ECE/726,Optical Fiber Communications Principles and Practice,John.M.Senior,PHI
KLNCIT/ECE/727,Wireless Communication and Networks,William Stallings,PHI
KLNCIT/ECE/728,Wireless Communication and Networks,William Stallings,PHI
KLNCIT/ECE/729,Wireless Communication and Networks,William Stallings,PHI
KLNCIT/ECE/730,Wireless Communication and Networks,William Stallings,PHI
KLNCIT/ECE/731,Wireless Communication and Networks,William Stallings,PHI
KLNCIT/ECE/732,Op-amps and linear Integrated Circuits,Ramakant A.Gayakwad,PHI
KLNCIT/ECE/733,Modern VLSI Design,Wayne Woet,PHI
KLNCIT/ECE/734,Modern VLSI Design,Wayne Woet,PHI
KLNCIT/ECE/735,Modern VLSI Design,Wayne Woet,PHI
KLNCIT/ECE/736,Modern VLSI Design,Wayne Woet,PHI
KLNCIT/ECE/737,Modern VLSI Design,Wayne Woet,PHI
KLNCIT/ECE/738,Power System Analysis,K.B.Hemalatha; S.D.Jayachrista,Scitech
KLNCIT/ECE/739,Power System Analysis,K.B.Hemalatha; S.D.Jayachrista,Scitech
KLNCIT/ECE/740,Power System Analysis,K.B.Hemalatha; S.D.Jayachrista,Scitech
KLNCIT/ECE/741,Power System Analysis,K.B.Hemalatha; S.D.Jayachrista,Scitech
KLNCIT/ECE/742,Power System Analysis,K.B.Hemalatha; S.D.Jayachrista,Scitech
KLNCIT/ECE/743,Op-Amps & Linear Integrated Circuits(4ed),Ramakant.A.Gayakwad,Pearson Education
KLNCIT/ECE/744,Op-Amps & Linear Integrated Circuits(4ed),Ramakant.A.Gayakwad,Pearson Education
KLNCIT/ECE/745,Op-Amps & Linear Integrated Circuits(4ed),Ramakant.A.Gayakwad,Pearson Education
KLNCIT/ECE/746,Power Electronics,N.Senthil Kumar; S.Jeevananthan; S.Palanivel Rajan,Scitech
KLNCIT/ECE/747,Power Electronics,N.Senthil Kumar; S.Jeevananthan; S.Palanivel Rajan,Scitech
KLNCIT/ECE/748,Power Electronics,N.Senthil Kumar; S.Jeevananthan; S.Palanivel Rajan,Scitech
KLNCIT/ECE/749,Power Electronics,N.Senthil Kumar; S.Jeevananthan; S.Palanivel Rajan,Scitech
KLNCIT/ECE/750,Power Electronics,N.Senthil Kumar; S.Jeevananthan; S.Palanivel Rajan,Scitech
KLNCIT/ECE/751,Power System Operation & Control,S.Ramar; P.Selvam,Scitech
KLNCIT/ECE/752,Power System Operation & Control,S.Ramar; P.Selvam,Scitech
KLNCIT/ECE/753,Power System Operation & Control,S.Ramar; P.Selvam,Scitech
KLNCIT/ECE/754,Power System Operation & Control,S.Ramar; P.Selvam,Scitech
KLNCIT/ECE/755,Power System Operation & Control,S.Ramar; P.Selvam,Scitech
KLNCIT/ECE/756,Digital Communications ,Simon Haykin,Wiley &sons
KLNCIT/ECE/757,Digital Communications ,Simon Haykin,Wiley &sons
KLNCIT/ECE/758,Digital Communications ,Simon Haykin,Wiley &sons
KLNCIT/ECE/759,Digital Communications ,Simon Haykin,Wiley &sons
KLNCIT/ECE/760,Digital Communications ,Simon Haykin,Wiley &sons
KLNCIT/ECE/761,Digital Communications,J.S.Chitode,Technical
KLNCIT/ECE/762,Digital Communications,J.S.Chitode,Technical
KLNCIT/ECE/763,Digital Communications,J.S.Chitode,Technical
KLNCIT/ECE/764,Digital Communications,CH. Kranthi Rekha,Scitech
KLNCIT/ECE/765,Digital Communications,CH. Kranthi Rekha,Scitech
KLNCIT/ECE/766,Digital Communications,CH. Kranthi Rekha,Scitech
KLNCIT/ECE/767,Digital Communications,CH. Kranthi Rekha,Scitech
KLNCIT/ECE/768,Digital Communications,CH. Kranthi Rekha,Scitech
KLNCIT/ECE/769,Antennas for all applications,John D Kraus,TATA mc Graw Hill
KLNCIT/ECE/770,Antenna and Wave Propagation,K.D.Prasad,Sathya Prakasan
KLNCIT/ECE/771,Antenna and Wave Propagation,K.D.Prasad,Sathya Prakasan
KLNCIT/ECE/772,Antenna and Wave Propagation,K.D.Prasad,Sathya Prakasan
KLNCIT/ECE/773,Electrical and Electronic Measurements & Instrumentation,R.K.Rajput,S.Chand
KLNCIT/ECE/774,BioMedical Instrumentation,Leslie cromwell,EEE
